tiktok_video_id,content_link,video_title,publish_day,publish_month,publish_year,duration,likes,shares,comments_added,views,saves,sound_used,post_type,,,,,,
tkvid_397,https:::www.tiktok.com:@thesugarcaneph:video:7435540198508858642?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Diyan ka magaling eh, umiwas 🫵😂",10,11,2024,0:00:17,487,26,14,4301,26,Lagi Na Lang,Video,,,,,,
tkvid_398,https:::www.tiktok.com:@thesugarcaneph:video:7435576144990113032?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Ikaw parin ang peyborit kong gawa ni tita 😁 Stream ""Lagi Na Lang""! Link in bio",10,11,2024,0:00:17,324,46,17,4678,15,Lagi Na Lang,Video,,,,,,
tkvid_399,https:::www.tiktok.com:@thesugarcaneph:video:7435885397093190920?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Lagi Na lang Visualizer,11,11,2024,0:00:49,797,52,21,10200,83,Lagi Na Lang,Video,,,,,,
tkvid_400,https:::www.tiktok.com:@thesugarcaneph:video:7435959131799833874?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Sana madapa ka #fyp #tiktokmusikat,11,11,2024,0:00:15,519,39,19,4641,28,Lagi Na Lang,video,,,,,,
tkvid_401,https:::www.tiktok.com:@thesugarcaneph:video:7435981871353203975?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,☑️ @weplayhere Ateneo Stop Maraming salamat sa lahat ng pumunta at nakisaya! Sobrang sarap sa feeling tugtugin sa inyo mga bagong kanta na nilalabas namin ❤️‍🔥 Stream “Lagi Na Lang”! Link in bio,11,11,2024,0:00:27,358,5,12,2732,13,Lagi Na Lang,video,,,,,,
tkvid_402,https:::www.tiktok.com:@thesugarcaneph:video:7436262875812924679?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,di pa rin kami makapaniwala kapag alam niyo lyrics ng songs namin 🥹 labyu all,12,11,2024,0:00:25,384,8,25,3533,8,Original Sound,video,,,,,,
tkvid_403,https:::www.tiktok.com:@thesugarcaneph:video:7436335948754947335?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Pero yung 8 years magjowa nakamove on in 1 day??????,12,11,2024,0:00:20,884,127,42,7973,59,Lagi Na Lang,video,,,,,,
tkvid_404,https:::www.tiktok.com:@thesugarcaneph:video:7436624930902428935?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Pafall kc anubayan 8080 ,13,11,2024,0:00:24,304,24,18,3020,14,Lagi Na Lang,video,,,,,,
tkvid_405,https:::www.tiktok.com:@thesugarcaneph:video:7436704834910293255?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Bakit ganon 😭 Stream ""Lagi Na Lang""! Link in bio",13,11,2024,0:00:18,296,32,32,3937,18,Lagi Na Lang,video,,,,,,
tkvid_406,https:::www.tiktok.com:@thesugarcaneph:video:7437009515255549192?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,ako 'di nyo kakamustahin?,14,11,2024,0:00:17,292,265,12,4265,12,Lagi Na Lang,video,,,,,,
tkvid_407,https:::www.tiktok.com:@thesugarcaneph:video:7437449250172079368?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Hay nako marupok Stream Lagi Na Lang!!,15,11,2024,0:00:07,1536,152,45,20100,47,Lagi Na Lang,video,,,,,,
tkvid_408,https:::www.tiktok.com:@thesugarcaneph:video:7437775956305038600?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Uy bagong kanta ng sugarcane! Stream ""Lagi Na Lang""!",16,11,2024,0:00:17,368,6,12,3761,19,Lagi Na Lang,video,,,,,,
tkvid_409,https:::www.tiktok.com:@thesugarcaneph:video:7438156014190480647?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Edi enjoy,17,11,2024,0:00:19,648,75,26,7514,34,Lagi Na Lang,video,,,,,,
tkvid_410,https:::www.tiktok.com:@thesugarcaneph:video:7438486822478417160?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Tila every sem gusto mo ko maging estudyanye sir ah,18,11,2024,0:00:17,343,23,5,3804,12,Lagi Na Lang,video,,,,,,
tkvid_411,https:::www.tiktok.com:@thesugarcaneph:video:7438558064212577543?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Pano naman yung pangarap ko?,18,11,2024,0:00:17,279,0,11,4013,11,Lagi Na Lang,video,,,,,,
tkvid_412,https:::www.tiktok.com:@thesugarcaneph:video:7438884817611017490?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Naiyak siguro sya kaya ganyan lang reply nya,19,11,2024,0:00:17,289600,41400,1949,2200000,18700,Lagi Na Lang,video,,,,,,
tkvid_413,https:::www.tiktok.com:@thesugarcaneph:video:7439244050500242695?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,WAIT! Bakit may bago kana,20,11,2024,0:00:12,436,12,17,5795,15,Lagi Na Lang,video,,,,,,
tkvid_414,https:::www.tiktok.com:@thesugarcaneph:video:7439667610335120648?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Hirap pag 'di na kaya buhayin ng passion lang noh?,21,11,2024,0:00:18,210,1,10,3188,8,Lagi Na Lang,video,,,,,,
tkvid_415,https:::www.tiktok.com:@thesugarcaneph:photo:7440018529090374930?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,THOMASIANS! Look out for envelopes scattered around the UST Campus! Hints for the locations can be seen at the photos below,22,11,2024,0:00:00,2099,625,28,34300,276,Lagi Na Lang,photo,,,,,,
tkvid_416,https:::www.tiktok.com:@thesugarcaneph:photo:7440420507201178887?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,FOLLOW THE RED STRING PT2! ,23,11,2024,0:00:00,97,1,2,3515,4,Lagi Na Lang,photo,,,,,,
tkvid_417,https:::www.tiktok.com:@thesugarcaneph:video:7442949114800737543?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,superman nagdive,30,11,2024,0:00:13,1681,170,80,12100,48,(Sound Not Available),video,,,,,,
tkvid_418,https:::www.tiktok.com:@thesugarcaneph:video:7444097225304689938?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Ano ang lagi na lang ng mga Anthonians??!!!!,3,12,2024,0:02:11,1790,281,34,18600,81,Lagi Na Lang,video,,,,,,
tkvid_419,https:::www.tiktok.com:@thesugarcaneph:video:7444240370298408200?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Malapit ko na maubos amoy mo,4,12,2024,0:00:18,1861,189,111,15800,43,Lagi Na Lang,video,,,,,,
tkvid_420,https:::www.tiktok.com:@thesugarcaneph:video:7444529737399176466?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"🎙️First episode of ""Ano Ang Lagi Na Lang Niyo?""",4,12,2024,0:00:59,155,2,8,3298,9,Original Sound,video,,,,,,
tkvid_421,https:::www.tiktok.com:@thesugarcaneph:video:7444875457058721042?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,a. ba akong mag-isa,5,12,2024,0:00:17,402,22,20,6349,16,Lagi Na Lang,video,,,,,,
tkvid_422,https:::www.tiktok.com:@thesugarcaneph:video:7447057648014380304?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"🎙️2nd episode of ""Ano Ang Lagi Na Lang Niyo?""",11,12,2024,0:00:59,192,4,8,3644,7,Original Sound,video,,,,,,
tkvid_423,https:::www.tiktok.com:@thesugarcaneph:video:7448934160925723911?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Some takeaways from the 1st episode of our mini podcast series.,16,12,2024,0:00:30,180,2,7,3892,9,Lagi Na Lang,video,,,,,,
tkvid_424,https:::www.tiktok.com:@thesugarcaneph:video:7449709417207041281?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"🎙️ Final episode of ""Ano Ang Lagi Na Lang Niyo?""",18,12,2024,0:00:59,319,9,9,6180,11,Original Sound,video,,,,,,
tkvid_425,https:::www.tiktok.com:@thesugarcaneph:photo:7458257491298635028?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Tanging Ikaw pa rin ang pipiliin ngayong taon,10,1,2025,0:00:00,2387,31,29,21300,136,Original Sound,photo,,,,,,
tkvid_426,https:::www.tiktok.com:@thesugarcaneph:video:7458964162274725127?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"𝐇𝐚𝐩𝐩𝐲 𝟏𝟎𝟎𝐌+ 𝐒𝐭𝐫𝐞𝐚𝐦𝐬, ""𝐋𝐞𝐨𝐧𝐨𝐫𝐚"" 📜",12,1,2025,0:00:33,5408,177,34,39200,443,Leonora,video,,,,,,
tkvid_427,https:::www.tiktok.com:@thesugarcaneph:video:7460439468311383303?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Perfect first kiss song?? 💘 Pre-save link on bio!,16,1,2025,0:00:46,52900,2473,304,340900,6355,Original Sound,video,,,,,,
tkvid_428,https:::www.tiktok.com:@thesugarcaneph:video:7460856273555295496?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,in love arc 🥹 Pre-save link on bio!,17,1,2025,0:00:20,11700,1339,73,116700,1907,Tanging Ikaw,video,,,,,,
tkvid_429,https:::www.tiktok.com:@thesugarcaneph:video:7461582101645708552?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,pinag-uusapan na namin ilan magiging anak namin 🤭 Pre-save link on bio,19,1,2025,0:00:41,22200,3077,158,168700,2988,Tanging Ikaw,video,,,,,,
tkvid_430,https:::www.tiktok.com:@thesugarcaneph:video:7461878934179695879?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"""Tanging Ikaw"" OUT on Jan 31! Click the link on our bio to PRE-SAVE",20,1,2025,0:00:55,5549,269,65,52400,612,Tanging Ikaw,video,,,,,,
tkvid_431,https:::www.tiktok.com:@thesugarcaneph:video:7462685086660431122?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang gusto kong Valentine's date 🌹💘,22,1,2025,0:00:46,46500,8960,364,549800,6870,Tanging Ikaw,video,,,,,,
tkvid_432,https:::www.tiktok.com:@thesugarcaneph:video:7463417174443445522?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Sayang ang tattoo 😒 Pre-save link on bio!,24,1,2025,0:00:34,3121,170,45,30600,300,Tanging Ikaw,video,,,,,,
tkvid_433,https:::www.tiktok.com:@thesugarcaneph:video:7463785308937538823?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out on Jan 31 🫶 ,25,1,2025,0:01:03,41800,1860,308,545300,8709,Tanging Ikaw,video,,,,,,
tkvid_434,https:::www.tiktok.com:@thesugarcaneph:video:7464918712433397010?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Alam niyo bang muntik na naming hindi i-release ang ""Leonora"" at ""Gunita""?",28,1,2025,0:01:10,14000,284,89,123500,1246,Original Sound,video,,,,,,
tkvid_435,https:::www.tiktok.com:@thesugarcaneph:video:7465288304527789330?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY! 🫶 ,29,1,2025,0:00:47,72700,5365,301,610500,7910,Tanging Ikaw,video,,,,,,
tkvid_436,https:::www.tiktok.com:@thesugarcaneph:video:7465640909950946568?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY! 🫶 ,30,1,2025,0:00:40,36000,2643,275,346200,5119,Tanging Ikaw,video,,,,,,
tkvid_437,https:::www.tiktok.com:@thesugarcaneph:photo:7465744918107950344?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY! 🫶 ,31,1,2025,0:00:00,12000,280,65,124300,966,Tanging Ikaw,photo,,,,,,
tkvid_438,https:::www.tiktok.com:@thesugarcaneph:video:7465927295765679367?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY! 🫶 ,31,1,2025,0:00:27,917,48,34,12900,82,Tanging Ikaw,video,,,,,,
tkvid_439,https:::www.tiktok.com:@thesugarcaneph:video:7466012965104373000?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw OUT NOW ON SPOTIFY! 🫶 ,31,1,2025,0:01:21,80200,2281,355,529900,8002,Original Sound,video,,,,,,
tkvid_440,https:::www.tiktok.com:@thesugarcaneph:video:7466292706214808850?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,This song fits so much to flex your gf ! ✨,1,2,2025,0:00:44,2917,160,118,369700,989,Tanging Ikaw,video,,,,,,
tkvid_441,https:::www.tiktok.com:@thesugarcaneph:video:7466382010945113362?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out now! Flex mo na ang babycakes mo 🥰,1,2,2025,0:00:39,14400,618,124,229000,4435,Tanging Ikaw,video,,,,,,
tkvid_442,https:::www.tiktok.com:@thesugarcaneph:video:7466751131876707602?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,ready na ulet magpa-uto?? #TangingIkaw Out Now!,2,2,2025,0:00:44,8688,279,53,98200,1002,Tanging Ikaw,video,,,,,,
tkvid_443,https:::www.tiktok.com:@thesugarcaneph:video:7467121228839423250?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,BINGO sayo ✋🫵 ,3,2,2025,0:00:24,2065,146,30,19800,123,Tanging Ikaw,video,,,,,,
tkvid_444,https:::www.tiktok.com:@thesugarcaneph:video:7467176983173057799?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#kungmagingakinka @crush,3,2,2025,0:00:35,69900,7284,355,875300,8552,Kung Maging Akin Ka,video,,,,,,
tkvid_445,https:::www.tiktok.com:@thesugarcaneph:video:7467494568246676754?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,You're the piece of my soul I didn't know was missing,4,2,2025,0:00:34,6468,1351,40,51300,627,Tanging Ikaw,video,,,,,,
tkvid_446,https:::www.tiktok.com:@thesugarcaneph:video:7467869646851673352?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,kawawa ang mga mabubuting driver sainyo! 😡,5,2,2025,0:00:40,2395,167,35,22700,161,Tanging Ikaw,video,,,,,,
tkvid_447,https:::www.tiktok.com:@thesugarcaneph:video:7467940751842987271?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Do you know this song?,5,2,2025,0:00:27,18500,1105,180,127200,1710,Kung Maging Akin Ka,video,,,,,,
tkvid_448,https:::www.tiktok.com:@thesugarcaneph:video:7468246120829947154?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,CARL AND ELLIE'S LOVE 🔛🔝,6,2,2025,0:00:34,498,31,13,5697,37,Tanging Ikaw,video,,,,,,
tkvid_449,https:::www.tiktok.com:@thesugarcaneph:video:7468277617200811272?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#kungmagingakinka 24 oras kitang mamahalin beybe,6,2,2025,0:00:36,24900,4381,138,191400,2122,Kung Maging Akin Ka,video,,,,,,
tkvid_450,https:::www.tiktok.com:@thesugarcaneph:video:7468606474017721607?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Or isa nanamang lesson? :(,7,2,2025,0:00:34,1070,48,21,13700,88,Tanging Ikaw,video,,,,,,
tkvid_451,https:::www.tiktok.com:@thesugarcaneph:video:7468637349287677192?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,gusto kitang kasama lahat... except sa breakup,7,2,2025,0:00:34,1922,213,35,22400,133,Tanging Ikaw,video,,,,,,
tkvid_452,https:::www.tiktok.com:@thesugarcaneph:video:7468886551582215442?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Sabi ng manghuhula, may kanta raw na magdadala sa'kin sa true love... mukhang ito na 'yon. 🔮",8,2,2025,0:00:34,1564,70,18,16000,116,Tanging Ikaw,video,,,,,,
tkvid_453,https:::www.tiktok.com:@thesugarcaneph:video:7468978656963005703?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"They were the chapters, but you're my favorite ending 🫶🏻",8,2,2025,0:00:34,3386,231,32,30800,346,Tanging Ikaw,video,,,,,,
tkvid_454,https:::www.tiktok.com:@thesugarcaneph:video:7469013973891943698?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Brian Lotho and Xerxes Bakker produced our song, ""Lagi Na Lang""",8,2,2025,0:00:49,1312,14,27,15400,86,Lagi Na Lang,video,,,,,,
tkvid_455,https:::www.tiktok.com:@thesugarcaneph:video:7469391376472460551?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"What if ""Tanging Ikaw"" was the OST of this iconic romcom? 🤔",9,2,2025,0:00:32,1799,79,11,21200,160,Tanging Ikaw,video,,,,,,
tkvid_456,https:::www.tiktok.com:@thesugarcaneph:video:7469721384835353863?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,shoutout sa mga bebelabs nyo jan 📢🌭,10,2,2025,0:00:37,2448,118,23,35500,132,Tanging Ikaw,video,,,,,,
tkvid_457,https:::www.tiktok.com:@thesugarcaneph:video:7469756042793045256?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,basta wag kang lilipad papunta sa iba 🪳 ,10,2,2025,0:00:36,13700,3490,106,144900,1005,Tanging Ikaw,video,,,,,,
tkvid_458,https:::www.tiktok.com:@thesugarcaneph:video:7470095719194447112?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"check mo pm mo, may nag “will you be my valentine” na sayo 😼",11,2,2025,0:00:39,2519,137,29,28600,223,Tanging Ikaw,video,,,,,,
tkvid_459,https:::www.tiktok.com:@thesugarcaneph:video:7470123972894461202?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out now on Spotify! Kanta ✅ Feelings ✅ Tamang tao ❌,11,2,2025,0:00:39,164900,18400,520,1900000,23400,Tanging Ikaw,video,,,,,,
tkvid_460,https:::www.tiktok.com:@thesugarcaneph:video:7470464987387972882?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Nasa ust ata talaga ang true love rawr 🦁💛,12,2,2025,0:00:34,6731,1435,49,71700,490,Tanging Ikaw,video,,,,,,
tkvid_461,https:::www.tiktok.com:@thesugarcaneph:video:7470498361456545032?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Just Imagine... a love story sealed with the perfect song 🫶🏻,12,2,2025,0:01:02,12200,395,55,138100,1851,Dalangin,video,,,,,,
tkvid_462,https:::www.tiktok.com:@thesugarcaneph:video:7470838232968596743?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Happy Valentine's Day, Classmate 🥰",13,2,2025,0:00:50,75300,23200,875,643900,7606,Tanging Ikaw,video,,,,,,
tkvid_463,https:::www.tiktok.com:@thesugarcaneph:video:7470872389316791560?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw lang sa araw ng mga puso,13,2,2025,0:00:37,157900,69200,1251,1200000,11400,Tanging Ikaw,video,,,,,,
tkvid_464,https:::www.tiktok.com:@thesugarcaneph:video:7471212141291310354?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw with @Magiliw Street,14,2,2025,0:00:50,2339,104,30,28600,173,Original Sound,video,,,,,,
tkvid_465,https:::www.tiktok.com:@thesugarcaneph:video:7471243923139071240?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang nagpapainit ng puso ko,14,2,2025,0:00:52,26600,2177,178,190700,1686,Tanging Ikaw,video,,,,,,
tkvid_466,https:::www.tiktok.com:@thesugarcaneph:video:7471575268860120338?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Let's not forget to show to our parents this love month,15,2,2025,0:00:30,1854,54,15,19500,129,Dalangin,video,,,,,,
tkvid_467,https:::www.tiktok.com:@thesugarcaneph:video:7471615583772101906?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw Out Now! Flex mo na ang babycakes mo 🥰,15,2,2025,0:00:40,3123,169,17,32500,262,Tanging Ikaw,video,,,,,,
tkvid_468,https:::www.tiktok.com:@thesugarcaneph:video:7471979874266205458?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,imagine sugarcane playing #Leonora at your prom,16,2,2025,0:00:36,6212,331,43,46100,470,Original Sound,video,,,,,,
tkvid_469,https:::www.tiktok.com:@thesugarcaneph:video:7472362868487310600?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang nagpaparupok sa puso q,17,2,2025,0:00:34,979,32,10,16000,39,Tanging Ikaw,video,,,,,,
tkvid_470,https:::www.tiktok.com:@thesugarcaneph:video:7472729089913277714?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,DINGGIN MO LANG ANG HILING NA MAG-IINGAT KA ,18,2,2025,0:01:39,5175,224,49,39400,416,Original Sound,video,,,,,,
tkvid_471,https:::www.tiktok.com:@thesugarcaneph:video:7473085403046612231?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,#TangingIkaw ang pakakasalan,19,2,2025,0:00:53,61400,7332,236,377900,5643,Tanging Ikaw,video,,,,,,
tkvid_472,https:::www.tiktok.com:@thesugarcaneph:video:7473461661186231559?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Unang dilat, #TangingIkaw sana ang kaharap",20,2,2025,0:00:46,11600,1774,115,88700,1061,Tanging Ikaw,video,,,,,,
tkvid_473,https:::www.tiktok.com:@thesugarcaneph:video:7473833124284075282?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,ITS BETTER LATE THAN WALANG KA-DATE KAYA ISEND MO NA SAKANYA,21,2,2025,0:01:04,2494,105,38,26200,163,Tanging Ikaw,video,,,,,,
tkvid_474,https:::www.tiktok.com:@thesugarcaneph:video:7474172976309603591?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Leonora sequel: Maria Clara #leonora #mariaclara #fyp #opm #thesugarcaneph,22,2,2025,0:01:01,27900,571,64,248400,2585,Original Sound,video,,,,,,
tkvid_475,https:::www.tiktok.com:@thesugarcaneph:video:7474574600609844488?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Hi bff nagpaparinig nga pala ako #kungmagingakinka #fyp #crush #opm #thesugarcaneph,23,2,2025,0:00:35,20900,3534,129,134800,1917,Kung Maging Akin Ka,video,,,,,,
tkvid_476,https:::www.tiktok.com:@thesugarcaneph:video:7474945140734430472?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,hi crush oo guilty na ko #TangingIkaw #fyp #opm #newsong #thesugarcaneph,24,2,2025,0:00:47,2241,119,43,29100,145,Tanging Ikaw,video,,,,,,
tkvid_477,https:::www.tiktok.com:@thesugarcaneph:video:7475320988725480711?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,edi goodnight #TangingIkaw #fyp #opm #newsong #thesugarcaneph,25,2,2025,0:01:03,3749,262,54,41300,295,Tanging Ikaw,video,,,,,,
tkvid_478,https:::www.tiktok.com:@thesugarcaneph:video:7480162556292730120?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Muntik na kaming mapanood ni @Dionela!! 😂 Literal na naging breathtaking ang performance namin para sa Team Dionela HAHAHAHA! Kidding aside, sobrang nakaka-inspire ang nangyari kagabi sa Cebu! Dionela and his team literally ran to the venue para lang umabot sa set namin. Ang wholesome lang isipin na kahit isa na siya sa mga top OPM artists, he still goes the extra mile — literally and figuratively, just to support fellow artists, this just shows the kind of person he is. Isa ‘to sa pinaka-highlight ng gabi namin and it’s such a humbling moment 🙏🏻 Salutes to you at maraming salamat, team Dionela! 🔥",10,3,2025,0:00:37,10900,127,32,133500,546,Original Sound,video,,,,,,
tkvid_479,https:::www.tiktok.com:@thesugarcaneph:video:7488671464380452114?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,MARCH GIGS!! 🚗💨Thank you sa lahat ng Sugarfolks na nagpunta sa mga gigs!! Saan naman tayo magkikita-kita next? 👁️👄👁️☎️ For bookings and inquiries: thesugarcaneph@gmail.com,2,4,2025,0:00:59,2361,68,56,26400,158,Tanging Ikaw,video,,,,,,
tkvid_480,https:::www.tiktok.com:@thesugarcaneph:video:7502395382023097618?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Can't get enough of @sombr ""back to friends"" 🫂 @warnermusicph #fyp #backtofriends #sombr",9,5,2025,0:00:46,4910,93,27,148300,270,Original Sound,video,,,,,,
tkvid_481,https:::www.tiktok.com:@thesugarcaneph:video:7503889711723842823?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,@Ed Sheeran’s “Old Phone” hits different — and we couldn’t resist putting our own spin on it 📱 @warnermusicph @Warner Music,13,5,2025,0:00:41,1098,6,7,48800,32,Original Sound,video,,,,,,
tkvid_482,https:::www.tiktok.com:@thesugarcaneph:video:7504187136174738706?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"[Castaway Music Fest 2025 Highlights] Grabe, parang kahapon lang — pero buti na lang may ACNM Media para may video na mababalikan! 🔥Maraming salamat ulit, Pampanga!☎️: For bookings and inquiries: thesugarcaneph@gmail.com📷: Noel, Albert, Ivan, & Alyxter",14,5,2025,0:01:02,928,16,11,16600,59,Original Sound,video,,,,,,
tkvid_483,https:::www.tiktok.com:@thesugarcaneph:video:7522740450491403527?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Since Tanging Ikaw just hit 1 million views on YouTube, we’ve got a special gift for you — “Tanging Ikaw (Harana Version)” drops tonight at midnight",3,7,2025,0:00:33,2645,130,27,26300,255,Tanging Ikaw,video,,,,,,
tkvid_484,https:::www.tiktok.com:@thesugarcaneph:video:7523083640113433864?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"Tanging Ikaw (Harana ver.), Out now! 🫶 #fyp #tiktokmusikat #newsong #opm #fypmusic #tangingikaw",4,7,2025,0:00:33,1871,89,28,19600,153,Tanging Ikaw (Harana Version),video,,,,,,
tkvid_485,https:::www.tiktok.com:@thesugarcaneph:video:7531701046381530376?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"only date to marry — your ""tanging ikaw""🫶 #fyp #tiktokmusikat #opm #tangingikaw",27,7,2025,0:01:07,3258,254,37,27900,349,Original Sound,video,,,,,,
tkvid_486,https:::www.tiktok.com:@thesugarcaneph:video:7538210793121238280?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,try lang new feature HAHHAHA #goodmorning #fyp #leonora #tiktokmusikat #layout,14,8,2025,0:00:29,56000,4729,217,339700,3462,Original Sound,video,,,,,,
tkvid_487,https:::www.tiktok.com:@thesugarcaneph:video:7551770707370331412?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"6 months FREE @Apple Music 🤯 Perfect time to binge our songs nonstop, don’t miss this out! ❤️‍🔥",19,9,2025,0:00:28,2137,121,36,843500,151,Original Sound,video,,,,,,
tkvid_488,https:::www.tiktok.com:@thesugarcaneph:video:7554335083012902151?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,YEARNER FINAL BOSS THEME SONG. Out on Oct 3! Presave link in bio 💙 #tiktokmusikat #fyp #opm #newsong #fypmusic,27,9,2025,0:00:59,1227,107,88,10400,80,Original Sound,video,,,,,,
tkvid_489,https:::www.tiktok.com:@thesugarcaneph:video:7554709173271809298?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"sabi nila pag gabi, bawal magwalis kaya baby balik kana pls #fyp #opm #newsong #thesugarcaneph #pleasesugarcane",28,9,2025,0:00:36,2101,182,99,15500,151,Please,video,,,,,,
tkvid_490,https:::www.tiktok.com:@thesugarcaneph:video:7555080835032960264?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,hirap mo naman palanca-limutan #pleasesugarcane #fypmusic #opm #newsong #thesugarcaneph,29,9,2025,0:01:20,381,38,32,3936,24,Original Sound,video,,,,,,
