video_id,url,title,publish_time,publish_year,publish_month,publish_day,duration,dur_hours,dur_minutes,dur_seconds,duration_sec,likes,shares,comments_added,views,saves,sound_used,post_type
tkvid_118,https:::www.tiktok.com:@thesugarcaneph:video:7115357675344514330?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"PRE-SAVE NOW: https:::sugarcane.lnk.to:presaveparuparo Out on all digital platforms on July 8, 2022 at 12 am!!",2022-07-01 00:00:00+00:00,2022,7,1,0:00:35,0,0,35,35.0,229,23,11,4425,17,Original Sound,video
tkvid_117,https:::www.tiktok.com:@thesugarcaneph:video:7095662347330587930?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Dalangin - SUGARCANE,2022-05-09 00:00:00+00:00,2022,5,9,0:00:31,0,0,31,31.0,266,30,9,7888,23,Original Sound,video
tkvid_116,https:::www.tiktok.com:@thesugarcaneph:video:7095238959231421723?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,SUGARCANE - Reside,2022-05-08 00:00:00+00:00,2022,5,8,0:00:30,0,0,30,30.0,171,26,4,4598,12,Original Sound,video
tkvid_115,https:::www.tiktok.com:@thesugarcaneph:video:7094559568570731802?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,If You Be Mine - SUGARCANE,2022-05-06 00:00:00+00:00,2022,5,6,0:00:32,0,0,32,32.0,179,35,11,5699,18,Original Sound,video
tkvid_114,https:::www.tiktok.com:@thesugarcaneph:video:7092311245730172187?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Gunita - SUGARCANE,2022-04-30 00:00:00+00:00,2022,4,30,0:00:27,0,0,27,27.0,154,17,10,4375,10,Original Sound,video
tkvid_113,https:::www.tiktok.com:@thesugarcaneph:video:7084866707214388506?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,SUGARCANE - Star,2022-04-10 00:00:00+00:00,2022,4,10,0:00:30,0,0,30,30.0,246,45,21,6033,25,Original Sound,video
tkvid_112,https:::www.tiktok.com:@thesugarcaneph:video:7084496633400003867?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,SUGARCANE - Gabi,2022-04-09 00:00:00+00:00,2022,4,9,0:00:31,0,0,31,31.0,213,21,7,5075,23,Original Sound,video
tkvid_111,https:::www.tiktok.com:@thesugarcaneph:video:7082346062983335194?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,SUGARCANE - Kung Maging Akin Ka (Lead Guitar Playthrough by  @frainskie),2022-04-03 00:00:00+00:00,2022,4,3,0:00:39,0,0,39,39.0,326,27,19,6177,47,Original Sound,video
tkvid_110,https:::www.tiktok.com:@thesugarcaneph:video:7081533917395766555?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,SUGARCANE ft. Angel - Reside (Lead Guitar Playthrough by @frainskie),2022-04-01 00:00:00+00:00,2022,4,1,0:00:42,0,0,42,42.0,249,20,19,4060,10,Original Sound,video
tkvid_109,https:::www.tiktok.com:@thesugarcaneph:video:7080109149446540570?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,SUGARCANE - Bituin (Lead Guitar playthrough by @frainskie),2022-03-28 00:00:00+00:00,2022,3,28,0:01:26,0,1,26,86.0,309,18,23,5530,9,Original Sound,video
tkvid_108,https:::www.tiktok.com:@thesugarcaneph:video:7078558747471121690?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,"SugarCane - Gabi (Guitar Fingerstyle by Frain Reyes, lead guitarist)",2022-03-24 00:00:00+00:00,2022,3,24,0:02:33,0,2,33,153.0,225,16,18,8244,13,Original Sound,video
tkvid_107,https:::www.tiktok.com:@thesugarcaneph:video:7016913119712709915?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Versace on the Floor - Solo Section,2021-10-09 00:00:00+00:00,2021,10,9,0:00:33,0,0,33,33.0,76,1,0,2490,7,Original Sound,video
tkvid_106,https:::www.tiktok.com:@thesugarcaneph:video:6991085835084975386?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Sugarane - Dalangin OUT NOW!!!,2021-07-31 00:00:00+00:00,2021,7,31,0:00:24,0,0,24,24.0,117,6,8,3084,7,Original Sound,video
tkvid_105,https:::www.tiktok.com:@thesugarcaneph:video:6990679212877188379?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Sugarcane - Dalangin (Teaser 2),2021-07-30 00:00:00+00:00,2021,7,30,0:00:26,0,0,26,26.0,160,11,6,5221,13,Original Sound,video
tkvid_104,https:::www.tiktok.com:@thesugarcaneph:video:6988459311492074778?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Sugarcane - Dalangin (Teaser),2021-07-24 00:00:00+00:00,2021,7,24,0:00:31,0,0,31,31.0,195,14,18,6084,15,Original Sound,video
tkvid_103,https:::www.tiktok.com:@thesugarcaneph:video:6986591173901110555?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,Gabi (with flute) by Sugarcane,2021-07-19 00:00:00+00:00,2021,7,19,0:01:04,0,1,4,64.0,109,10,7,2952,5,Original Sound,video
tkvid_102,https:::www.tiktok.com:@thesugarcaneph:video:6971772085727169793?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,gabi - sugarcane,2021-06-09 00:00:00+00:00,2021,6,9,0:01:04,0,1,4,64.0,305,14,19,7145,14,Original Sound,video
tkvid_101,https:::www.tiktok.com:@thesugarcaneph:video:6969924669679979778?is_from_webapp=1&sender_device=pc&web_id=7555517756851799559,di na kita love,2021-06-04 00:00:00+00:00,2021,6,4,0:01:04,0,1,4,64.0,72,0,7,1905,4,Original Sound,video
